"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"CU","2026-04-14","77.3","-1.66","5.62","Yamamoto, Yoshinobu",593871,808967,"strikeout","swinging_strike",,,,,8,"Jorge Polanco strikes out swinging.","R","L","R","LAD","NYM","S",2,,2,2,2026,"1.12","-1.14",-0.16609839200138488,2.006524855938819,,,,1,7,"Top",,,,,,,1.0500856007512933,-112.4209599603562,1.7085904288820626,9.22533628584708,22.865900189376692,-42.34356470771466,3.191043307,1.610433071,,,,"77.5",2708,"6.7",823965,669257,518692,690976,571970,808975,606192,681624,663656,"53.79",,0,"0",1,0,0,,42,7,"Curveball",1,1,1,1,1,1,1,1,"Infield shade","Standard",37,"0.025","-0.228","65.3","8.6",,"0.228",,0,0,0.543,0.45699999999999996,27,32,28,33,3,2,7,1,,,"5","-1.12","1.12","49.2",25.946782883381662,-41.68761701252838,26.177890647817836,39.81238996773805,48.37022226125932
"FS","2026-04-14","91.3","-1.93","5.51","Yamamoto, Yoshinobu",593871,808967,,"foul",,,,,7,"Foul","R","L","R","LAD","NYM","S",,,2,2,2026,"-1.01","0.05",-0.4715504091964271,1.774196816679917,,,,1,7,"Top",,,,,,,5.8713081389996,-132.865776593369,-3.4439478345732537,-13.193391522159285,27.58958006399353,-31.04343041151848,3.191043307,1.610433071,2,"80.6",-42,"92.1",1305,"6.7",823965,669257,518692,690976,571970,808975,606192,681624,663656,"53.83",,,,,,,,42,6,"Split-Finger",1,1,1,1,1,1,1,1,"Infield shade","Standard",236,"0","0","69.0","7.7",,"0","88.0",0,0,0.543,0.45699999999999996,27,32,28,33,3,2,7,1,,,"2.68","1.01","-1.01","43.6",14.462759190386267,-9.433090687873852,27.50838721032708,40.66303843355968,32.99968830063722
"FC","2026-04-14","91.9","-1.94","5.23","Yamamoto, Yoshinobu",593871,808967,,"foul",,,,,8,"Foul","R","L","R","LAD","NYM","S",,,2,2,2026,"0.36","0.67",-0.09340072209383332,2.0659506982697353,,,,1,7,"Top",,,,,,,3.815367653280767,-133.83008294006274,-3.463293761072487,3.590892260093689,27.44336398582848,-23.622891321190572,3.191043307,1.610433071,2,,-51,"92.2",2518,"6.3",823965,669257,518692,690976,571970,808975,606192,681624,663656,"54.21",,,,,,,,42,5,"Cutter",1,1,1,1,1,1,1,1,"Infield shade","Standard",186,"0","0","69.0","7.5",,"0",,0,0,0.543,0.45699999999999996,27,32,28,33,3,2,7,1,,,"2.02","-0.36","0.36","36.2",11.584225094630469,-2.207463004455882,29.36571331871001,35.83901801243474,28.97292239850909
"FF","2026-04-14","96.7","-1.94","5.31","Yamamoto, Yoshinobu",593871,808967,,"ball",,,,,13,"Ball","R","L","R","LAD","NYM","B",,,1,2,2026,"-0.73","1.15",-1.4351323870672903,2.1461125355126613,,,,1,7,"Top",,,,,,,3.0152816627964962,-140.70322841835963,-5.328555925337154,-10.354489137782506,32.963056451964334,-15.894396339423075,3.191043307,1.610433071,,,,"96.9",2132,"6.5",823965,669257,518692,690976,571970,808975,606192,681624,663656,"54.04",,,,,,,,42,4,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shade","Standard",220,"-0.005","0.048",,,,"-0.048",,0,0,0.548,0.45199999999999996,27,32,28,33,3,2,7,1,,,"1.29","0.73","-0.73","36.8",,,,,
"FS","2026-04-14","92.8","-1.9","5.37","Yamamoto, Yoshinobu",593871,808967,,"ball",,,,,13,"Ball","R","L","R","LAD","NYM","B",,,0,2,2026,"-1.4","0.34",-0.3296940699694335,0.37680846314743643,,,,1,7,"Top",,,,,,,7.1360181666829465,-134.93113087395898,-7.537899312570245,-18.601913856584975,27.427269048441232,-26.65195466843368,3.191043307,1.610433071,,,,"93.7",1747,"6.7",823965,669257,518692,690976,571970,808975,606192,681624,663656,"53.76",,,,,,,,42,3,"Split-Finger",1,1,1,1,1,1,1,1,"Infield shade","Standard",231,"-0.003","0.017",,,,"-0.017",,0,0,0.551,0.44899999999999995,27,32,28,33,3,2,7,1,,,"2.3","1.4","-1.4","42.6",,,,,
"FS","2026-04-14","92.3","-1.79","5.41","Yamamoto, Yoshinobu",593871,808967,,"foul_tip",,,,,14,"Foul Tip","R","L","R","LAD","NYM","S",,,0,1,2026,"-0.93","-0.01",0.15944588435206442,1.2319774870279656,,,,1,7,"Top",,,,,,,6.994019043933974,-134.2476791686554,-4.607151877873042,-12.767226216488627,27.5586577735561,-31.483798288846263,3.191043307,1.610433071,,,,"93.1",1501,"6.6",823965,669257,518692,690976,571970,808975,606192,681624,663656,"53.86",,,,,,,,42,2,"Split-Finger",1,1,1,1,1,1,1,1,"Standard","Standard",231,"0.008","-0.052","72.3","6.9",,"0.052",,0,0,0.543,0.45699999999999996,27,32,28,33,3,2,7,1,,,"2.67","0.93","-0.93","39.4",-2.158695393670788,0.5480009291923129,37.01979287350469,33.632462486182256,23.855291142187493
"FF","2026-04-14","95.9","-1.74","5.55","Yamamoto, Yoshinobu",593871,808967,,"foul",,,,,12,"Foul","R","L","R","LAD","NYM","S",,,0,0,2026,"-0.51","1.32",0.5179699472881948,3.6797873802960943,,,,1,7,"Top",,,,,,,7.070696122635567,-139.51910673083265,-2.2277811527360627,-8.162688476026572,30.206686447290046,-14.603024333979779,3.191043307,1.610433071,,,,"96.1",2124,"6.3",823965,669257,518692,690976,571970,808975,606192,681624,663656,"54.16",,,,,,,,42,1,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",210,"0.004","-0.039","69.4","6.2",,"0.039",,0,0,0.539,0.46099999999999997,27,32,28,33,3,2,7,1,,,"1.15","0.51","-0.51","43.1",4.425013937524304,1.5269143488133765,19.047902303727092,29.462500699048853,21.2756824844017
"FC","2026-04-14","92.3","-1.86","5.4","Yamamoto, Yoshinobu",673357,808967,"field_out","hit_into_play",,,,,2,"Luis Robert Jr. pops out to first baseman Freddie Freeman in foul territory.","R","R","R","LAD","NYM","X",3,"popup",3,1,2026,"0.32","0.8",0.23476626569369888,2.826680735385483,,,,0,7,"Top",162.46,193.18,,,,,4.5657520602128345,-134.47875904425507,-2.3917170814670796,2.980096671582907,25.878921669232845,-22.07214029311162,3.310400263,1.670669291,91,"92.7",75,"93",2435,"6.4",823965,669257,518692,690976,571970,808975,606192,681624,663656,"54.14",0.011,0.016,"0",1,0,0,3,41,5,"Cutter",1,1,1,1,1,1,1,1,"Standard","Standard",188,"0.063","-0.439","84.4","7.8",0.018,"0.439","92.7",0,0,0.476,0.524,27,28,28,29,3,2,7,1,,1,"1.84","-0.32","-0.32","38.6",11.933042931807263,-10.083483311476458,32.97969699848746,36.63381436612296,32.22741797758284
"SI","2026-04-14","95.9","-1.72","5.6","Yamamoto, Yoshinobu",673357,808967,,"ball",,,,,11,"Ball","R","R","R","LAD","NYM","B",,,2,1,2026,"-1.08","1.14",-1.1838577588264527,4.028095469310831,,,,0,7,"Top",,,,,,,3.8930304404038396,-139.70401486415656,-1.0740600282370074,-15.036496954180933,30.435551475335743,-17.112987242131762,3.310400263,1.670669291,,,,"96.4",2233,"6.4",823965,669257,518692,690976,571970,808975,606192,681624,663656,"54.05",,,,,,,,41,4,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",208,"-0.018","0.134",,,,"-0.134",,0,0,0.494,0.506,27,28,28,29,3,2,7,1,,1,"1.32","1.08","1.08","44.2",,,,,
"FF","2026-04-14","96","-1.98","5.49","Yamamoto, Yoshinobu",673357,808967,,"called_strike",,,,,8,"Called Strike","R","R","R","LAD","NYM","S",,,2,0,2026,"-0.61","1.29",0.04575348369436116,1.9144842360030756,,,,0,7,"Top",,,,,,,6.71468221205581,-139.60406007583708,-6.677761765683309,-9.487812242742965,29.379568556875483,-13.933490930456315,3.310400263,1.670669291,,,,"96.5",2197,"6.5",823965,669257,518692,690976,571970,808975,606192,681624,663656,"54.01",,,,,,,,41,3,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",216,"0.012","-0.072",,,,"0.072",,0,0,0.482,0.518,27,28,28,29,3,2,7,1,,1,"1.17","0.61","0.61","39.9",,,,,
"FS","2026-04-14","91.5","-1.7","5.54","Yamamoto, Yoshinobu",673357,808967,,"ball",,,,,14,"Ball","R","R","R","LAD","NYM","B",,,1,0,2026,"-1.26","-0.06",0.06210983371261247,0.22316184516623272,,,,0,7,"Top",,,,,,,7.193275355182622,-132.95509368937658,-7.1273669127287995,-16.556136814443303,30.03669822139014,-31.39328389189301,3.310400263,1.670669291,,,,"91.6",1487,"6.6",823965,669257,518692,690976,571970,808975,606192,681624,663656,"53.92",,,,,,,,41,2,"Split-Finger",1,1,1,1,1,1,1,1,"Standard","Standard",234,"-0.012","0.077",,,,"-0.077",,0,0,0.494,0.506,27,28,28,29,3,2,7,1,,1,"2.8","1.26","1.26","43.5",,,,,
"SI","2026-04-14","95.4","-1.83","5.48","Yamamoto, Yoshinobu",673357,808967,,"ball",,,,,14,"Ball","R","R","R","LAD","NYM","B",,,0,0,2026,"-1.2","1.26",1.4174503697298144,1.7960205446954238,,,,0,7,"Top",,,,,,,11.177923269407195,-138.36044632526043,-6.662523825784707,-17.97588076107746,32.84687467221928,-14.61965658615099,3.310400263,1.670669291,,,,"95.1",2226,"6.5",823965,669257,518692,690976,571970,808975,606192,681624,663656,"54.04",,,,,,,,41,1,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",215,"-0.006","0.041",,,,"-0.041",,0,0,0.5,0.5,27,28,28,29,3,2,7,1,,1,"1.28","1.2","1.2","39.4",,,,,
"FC","2026-04-14","90.7","-2.07","5.37","Yamamoto, Yoshinobu",596019,808967,"field_out","hit_into_play",,,,,5,"Francisco Lindor lines out to left fielder Teoscar Hernández.","R","L","R","LAD","NYM","X",7,"line_drive",1,0,2026,"0.31","0.67",-0.22896683684356378,2.080032359560817,,,,2,6,"Top",68.09,103.75,,,,,3.879152485130315,-132.11166081916312,-3.616387464265628,2.949466692389593,25.863554203892818,-23.75846357645708,3.107668963,1.568356299,278,"93",19,"91.4",2468,"6.5",823965,669257,518692,690976,571970,808975,606192,681624,663656,"54",0.457,0.45,"0",1,0,0,4,37,2,"Cutter",1,1,1,1,1,1,1,1,"Standard","Standard",186,"0.019","-0.297","75.1","7.2",0.636,"0.297","93.0",0,0,0.557,0.44299999999999995,27,32,28,33,3,2,7,1,,1,"2.08","-0.31","0.31","37.9",1.9932078189740439,11.049822780470675,37.26622197052738,36.40074210623435,19.75822041868536
"CU","2026-04-14","78.3","-1.62","5.64","Yamamoto, Yoshinobu",596019,808967,,"ball",,,,,14,"Ball","R","L","R","LAD","NYM","B",,,0,0,2026,"0.94","-1.32",0.8764524575026933,1.1987291151297015,,,,2,6,"Top",,,,,,,3.553334550564205,-113.8826820639591,0.09946347626542296,7.355026728443493,23.070412675921684,-43.8699962279206,3.107668963,1.568356299,,,,"78.1",2867,"6.4",823965,669257,518692,690976,571970,808975,606192,681624,663656,"54.12",,,,,,,,37,1,"Curveball",1,1,1,1,1,1,1,1,"Standard","Standard",33,"-0.002","0.037",,,,"-0.037",,0,0,0.559,0.44099999999999995,27,32,28,33,3,2,7,1,,1,"5.08","-0.94","0.94","49.3",,,,,
"FC","2026-04-14","92.2","-1.82","5.48","Yamamoto, Yoshinobu",701807,808967,"field_out","hit_into_play",,,,,6,"Carson Benge grounds out, second baseman Alex Freeland to first baseman Freddie Freeman.","R","L","R","LAD","NYM","X",4,"ground_ball",2,1,2026,"0.13","0.64",0.5986566231107572,2.6070832064346057,,,,1,6,"Top",146.25,164.27,,,,,5.778562630355275,-134.22761374251328,-2.7581626397977206,0.48712056507089013,25.913932494303776,-24.05483868097935,3.259498032,1.644980315,13,"63.7",-10,"92.7",2309,"6.3",823965,669257,518692,690976,571970,808975,606192,681624,663656,"54.16",0.075,0.068,"0",1,0,0,2,36,4,"Cutter",1,1,1,1,1,1,1,1,"Standard","Standard",191,"0.029","-0.298","65.5","6.3",0.087,"0.298","88.0",0,0,0.53,0.47,27,23,28,23,2,1,7,2,,1,"2.02","-0.13","0.13","41.2",2.4580069871695223,-3.077869437851079,32.11711502287267,26.58705211070535,27.92486803900652
"FS","2026-04-14","90.9","-1.89","5.52","Yamamoto, Yoshinobu",701807,808967,,"ball",,,,,13,"Ball","R","L","R","LAD","NYM","B",,,1,1,2026,"-1.34","0.08",-0.05922778862403022,0.7328669710910534,,,,1,6,"Top",,,,,,,7.4266695945758885,-132.19167391783006,-6.030648486661918,-17.289506401106244,26.258688154694767,-30.181557486002813,3.259498032,1.644980315,,,,"91",1611,"6.2",823965,669257,518692,690976,571970,808975,606192,681624,663656,"54.26",,,,,,,,36,3,"Split-Finger",1,1,1,1,1,1,1,1,"Standard","Standard",232,"-0.005","0.055",,,,"-0.055",,0,0,0.535,0.46499999999999997,27,23,28,23,2,1,7,2,,1,"2.67","1.34","-1.34","41.4",,,,,
"SI","2026-04-14","94.9","-1.99","5.43","Yamamoto, Yoshinobu",701807,808967,,"ball",,,,,12,"Ball","R","L","R","LAD","NYM","B",,,0,1,2026,"-1.22","1.01",0.8761990132192201,3.544301298460593,,,,1,6,"Top",,,,,,,10.206462980949588,-137.85383998599065,-1.4365665317599907,-17.78843530912454,28.328534131984075,-19.130784588903264,3.259498032,1.644980315,,,,"95.5",2249,"6.6",823965,669257,518692,690976,571970,808975,606192,681624,663656,"53.94",,,,,,,,36,2,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",216,"-0.003","0.029",,,,"-0.029",,0,0,0.538,0.46199999999999997,27,23,28,23,2,1,7,2,,1,"1.52","1.22","-1.22","38.2",,,,,
"FC","2026-04-14","89.6","-2.13","5.46","Yamamoto, Yoshinobu",701807,808967,,"swinging_strike",,,,,4,"Swinging Strike","R","L","R","LAD","NYM","S",,,0,0,2026,"0.33","0.7",-0.43237961129541347,2.553998152700876,,,,1,6,"Top",,,,,,,3.4329911606849075,-130.62655015342585,-2.5668869503962455,3.1952698306349245,24.796426493237885,-23.84745380673745,3.259498032,1.644980315,,,,"90.3",2261,"6.4",823965,669257,518692,690976,571970,808975,606192,681624,663656,"54.1",,,,,,,,36,1,"Cutter",1,1,1,1,1,1,1,1,"Standard","Standard",189,"0.004","-0.039","68.8","5.2",,"0.039",,0,0,0.534,0.46599999999999997,27,23,28,23,2,1,7,2,,1,"2.11","-0.33","0.33","38.5",-19.96405676191918,43.56433743394837,38.03563664844788,38.25123392318247,15.545593164039134
"FS","2026-04-14","89.1","-1.78","5.56","Yamamoto, Yoshinobu",543760,808967,"field_out","hit_into_play",,,,,1,"Marcus Semien grounds out, second baseman Alex Freeland to first baseman Freddie Freeman.","R","R","R","LAD","NYM","X",4,"ground_ball",0,1,2026,"-0.47","-0.01",-0.41714503083633964,3.0955087290568133,,,,0,6,"Top",141.27,150.2,,,,,4.318285028079414,-129.81242886604275,0.08721437505402752,-6.116283606531802,23.633953965601133,-32.445373505774384,3.212106299,1.621062992,41,"68.1",1,"90.2",1289,"6.6",823965,669257,518692,690976,571970,808975,606192,681624,663656,"53.9",0.14,0.126,"0",1,0,0,2,35,2,"Split-Finger",1,1,1,1,1,1,1,1,"Standard","Standard",236,"0.029","-0.22","61.4","6.4",0.155,"0.22","88.0",0,0,0.505,0.495,27,35,28,36,2,1,7,1,,1,"2.84","0.47","0.47","43.5",3.181012293276673,19.174971491833062,29.465319445221432,26.067205597220685,20.441604945934174
"FC","2026-04-14","91.9","-1.92","5.55","Yamamoto, Yoshinobu",543760,808967,,"swinging_strike",,,,,6,"Swinging Strike","R","R","R","LAD","NYM","S",,,0,0,2026,"0.15","0.87",0.5114483796739181,2.6394228887193556,,,,0,6,"Top",,,,,,,5.7650653974849115,-133.83231217604478,-3.329938396764372,0.6976376143517671,25.537551945788742,-21.177683717415118,3.212106299,1.621062992,,,,"92.7",2222,"6.5",823965,669257,518692,690976,571970,808975,606192,681624,663656,"54.04",,,,,,,,35,1,"Cutter",1,1,1,1,1,1,1,1,"Standard","Standard",200,"0.005","-0.039","71.5","8.0",,"0.039",,0,0,0.5,0.5,27,35,28,36,2,1,7,1,,1,"1.8","-0.15","-0.15","40.8",15.647152881357867,-7.8908333714555745,30.32090311936905,36.11922978234958,31.515492498229186
"FS","2026-04-14","91.2","-1.92","5.42","Yamamoto, Yoshinobu",668901,808967,"strikeout","swinging_strike",,,,,4,"Mark Vientos strikes out swinging.","R","R","R","LAD","NYM","S",2,,1,2,2026,"-0.61","0.16",-0.3101505007924331,2.717473480206216,,,,2,5,"Top",,,,,,,5.341540112398521,-132.7495061843395,-1.115760121768448,-8.265986655864845,26.47220615061567,-30.191223332955314,3.340239501,1.685728347,,,,"91.8",1362,"6.5",823965,669257,518692,690976,571970,808975,606192,681624,663656,"54.04",,0,"0",1,0,0,,30,4,"Split-Finger",1,1,1,1,1,1,1,1,"Standard","Standard",247,"0.011","-0.182","72.8","7.6",,"0.182",,0,0,0.556,0.44399999999999995,27,26,28,27,2,1,7,1,,,"2.56","0.61","0.61","39.1",17.922066285846388,-20.956205601703378,27.700185274981564,29.218649879639525,37.63440096540661
"CU","2026-04-14","75.8","-1.43","5.56","Yamamoto, Yoshinobu",668901,808967,,"ball",,,,,13,"Ball","R","R","R","LAD","NYM","B",,,0,2,2026,"0.9","-1.54",-0.8857774568276614,1.7784519871792401,,,,2,5,"Top",,,,,,,-0.5069301566628188,-110.21058227749566,2.332162206503031,7.349100969757321,22.089973010196783,-45.28201226091204,3.340239501,1.685728347,,,,"75.6",2709,"6.5",823965,669257,518692,690976,571970,808975,606192,681624,663656,"54",,,,,,,,30,3,"Curveball",1,1,1,1,1,1,1,1,"Standard","Standard",30,"-0.002","0.022",,,,"-0.022",,0,0,0.558,0.44199999999999995,27,26,28,27,2,1,7,1,,,"5.55","-0.9","-0.9","52.1",,,,,
"FS","2026-04-14","92.7","-1.8","5.42","Yamamoto, Yoshinobu",668901,808967,,"swinging_strike",,,,,13,"Swinging Strike","R","R","R","LAD","NYM","S",,,0,1,2026,"-1.35","0.44",-0.41441115529102013,0.3496697205327004,,,,2,5,"Top",,,,,,,6.5102659492884465,-134.75981246695804,-7.918666591013417,-17.795897621837106,27.455010558443355,-25.385467467880527,3.340239501,1.685728347,,,,"93.4",1583,"6.6",823965,669257,518692,690976,571970,808975,606192,681624,663656,"53.86",,,,,,,,30,2,"Split-Finger",1,1,1,1,1,1,1,1,"Standard","Standard",232,"0.004","-0.057","72.8","8.4",,"0.057",,0,0,0.554,0.44599999999999995,27,26,28,27,2,1,7,1,,,"2.21","1.35","1.35","40.4",11.192610566169892,-15.839389713533782,38.99008648429074,29.150773295726744,33.75193373488756
"SL","2026-04-14","89","-1.85","5.4","Yamamoto, Yoshinobu",668901,808967,,"called_strike",,,,,5,"Called Strike","R","R","R","LAD","NYM","S",,,0,0,2026,"0.46","0.23",0.0654621612244467,2.34954385785089,,,,2,5,"Top",,,,,,,3.6751784261698015,-129.6445137599084,-1.8333468101974952,4.497324965342799,24.1631151667414,-29.381901929718424,3.340239501,1.685728347,,,,"89.8",2682,"6.5",823965,669257,518692,690976,571970,808975,606192,681624,663656,"54.03",,,,,,,,30,1,"Slider",1,1,1,1,1,1,1,1,"Strategic","Standard",117,"0.002","-0.043",,,,"0.043",,0,0,0.552,0.44799999999999995,27,26,28,27,2,1,7,1,,,"2.61","-0.46","-0.46","40.3",,,,,
"FS","2026-04-14","90.3","-1.9","5.57","Yamamoto, Yoshinobu",683146,808967,"field_out","hit_into_play",,,,,4,"Brett Baty bunt grounds out softly, catcher Will Smith to first baseman Freddie Freeman.","R","L","R","LAD","NYM","X",2,"ground_ball",0,0,2026,"-1.01","0.22",-0.6461695024088941,2.4082388227928733,,,,1,5,"Top",125.83,200.23,,,,,5.273465214377286,-131.42695536572182,-2.2056539109885307,-12.829782951037691,27.1295466865576,-29.338617643635754,3.327952756,1.679527559,1,"44.9",-77,"90.4",1220,"6.3",823965,669257,518692,690976,571970,808975,606192,681624,663656,"54.23",0.136,0.122,"0",1,0,0,1,29,1,"Split-Finger",1,1,1,1,1,1,1,1,"Standard","Standard",235,"0.022","0.056",,,0.136,"-0.056","88.0",0,0,0.53,0.47,27,26,28,27,2,1,7,2,,1,"2.57","1.01","-1.01","43.2",,,,,
"SI","2026-04-14","95","-1.81","5.59","Yamamoto, Yoshinobu",682626,808967,"field_out","hit_into_play",,,,,13,"Francisco Alvarez lines out to second baseman Alex Freeland.","R","R","R","LAD","NYM","X",4,"line_drive",3,1,2026,"-1.25","0.92",-0.9464677454811801,2.2419110275440266,,,,0,5,"Top",133.53,132.96,,,,,5.088005331852877,-138.27952083103875,-5.012808200566771,-17.154086334054043,30.309855889866927,-19.460035087892777,3.120833333,1.575,171,"62.7",23,"95.2",2215,"6.4",823965,669257,518692,690976,571970,808975,606192,681624,663656,"54.13",0.56,0.504,"0",1,0,0,4,28,5,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",208,"0.049","-0.439","74.6","6.8",0.601,"0.439","88.0",0,0,0.481,0.519,27,24,28,25,2,1,7,1,,1,"1.6","1.25","1.25","40.8",-2.1893191648251067,4.590087199993566,34.139010868220254,25.84373431947587,21.483033967605714
"FC","2026-04-14","91.1","-1.99","5.41","Yamamoto, Yoshinobu",682626,808967,,"ball",,,,,11,"Ball","R","R","R","LAD","NYM","B",,,2,1,2026,"0.33","0.75",-1.0476935661866873,3.2934714456206753,,,,0,5,"Top",,,,,,,1.6199193387334296,-132.75182089882549,-0.9452553165712885,3.5894903021559883,26.43409504093969,-23.300765693071387,3.120833333,1.575,,,,"91.5",2498,"6.3",823965,669257,518692,690976,571970,808975,606192,681624,663656,"54.19",,,,,,,,28,4,"Cutter",1,1,1,1,1,1,1,1,"Standard","Standard",177,"-0.014","0.134",,,,"-0.134",,0,0,0.495,0.505,27,24,28,25,2,1,7,1,,1,"1.98","-0.33","-0.33","36.9",,,,,
"SI","2026-04-14","95","-1.68","5.6","Yamamoto, Yoshinobu",682626,808967,,"called_strike",,,,,7,"Called Strike","R","R","R","LAD","NYM","S",,,2,0,2026,"-1.12","1.1",-0.38191724055263343,1.6511246657132377,,,,0,5,"Top",,,,,,,5.950312148388047,-138.21263509019496,-7.022596247672805,-15.70859235516834,29.295486162262012,-16.708725891681894,3.120833333,1.575,,,,"95.7",2302,"6.6",823965,669257,518692,690976,571970,808975,606192,681624,663656,"53.9",,,,,,,,28,3,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",208,"0.009","-0.072",,,,"0.072",,0,0,0.486,0.514,27,24,28,25,2,1,7,1,,1,"1.42","1.12","1.12","43.2",,,,,
"CU","2026-04-14","76","-1.45","5.71","Yamamoto, Yoshinobu",682626,808967,,"ball",,,,,14,"Ball","R","R","R","LAD","NYM","B",,,1,0,2026,"1.11","-1.48",0.6391064445200114,1.1649214565588757,,,,0,5,"Top",,,,,,,2.3094375556734694,-110.55501790544359,0.6661560741471098,8.480215884058182,23.625530210095,-44.49608529198714,3.120833333,1.575,,,,"75.9",2824,"6.7",823965,669257,518692,690976,571970,808975,606192,681624,663656,"53.83",,,,,,,,28,2,"Curveball",1,1,1,1,1,1,1,1,"Strategic","Standard",30,"-0.009","0.077",,,,"-0.077",,0,0,0.495,0.505,27,24,28,25,2,1,7,1,,1,"5.49","-1.11","-1.11","54.0",,,,,
"CU","2026-04-14","75.5","-1.42","5.8","Yamamoto, Yoshinobu",682626,808967,,"ball",,,,,12,"Ball","R","R","R","LAD","NYM","B",,,0,0,2026,"1.14","-1.42",1.390767062716141,2.5179964997523134,,,,0,5,"Top",,,,,,,3.7084349325094585,-109.7030615508491,3.2424312775650157,8.310855934467444,22.998695776263236,-44.46274809991997,3.120833333,1.575,,,,"75",2756,"6.4",823965,669257,518692,690976,571970,808975,606192,681624,663656,"54.08",,,,,,,,28,1,"Curveball",1,1,1,1,1,1,1,1,"Strategic","Standard",35,"-0.005","0.041",,,,"-0.041",,0,0,0.5,0.5,27,24,28,25,2,1,7,1,,1,"5.5","-1.14","-1.14","51.9",,,,,
"FF","2026-04-14","96.6","-1.61","5.56","Yamamoto, Yoshinobu",666182,808967,"field_out","hit_into_play",,,,,12,"Bo Bichette grounds out sharply to first baseman Freddie Freeman.","R","R","R","LAD","NYM","X",3,"ground_ball",0,2,2026,"-0.65","1.45",1.0035793101582504,2.7589678177518375,,,,2,4,"Top",155.8,166.55,,,,,8.385863526424764,-140.4195720285193,-5.053796325815329,-10.479417882750926,32.65205675207989,-12.040980628159948,3.162081693,1.595816929,34,"100.6",-3,"96.8",2272,"6.5",823965,669257,518692,690976,571970,808975,606192,681624,663656,"53.98",0.356,0.333,"0",1,0,0,2,24,3,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",213,"0.008","-0.16","65.1","6.8",0.405,"0.16","100.6",0,0,0.552,0.44799999999999995,27,28,28,28,2,1,7,1,,1,"1","0.65","0.65","47.4",-8.424619079207428,18.312684442541947,31.50475561677331,45.04042170895593,9.639031660371357
"FS","2026-04-14","90.8","-1.58","5.54","Yamamoto, Yoshinobu",666182,808967,,"foul",,,,,7,"Foul","R","R","R","LAD","NYM","S",,,0,1,2026,"-0.73","0",-0.5917015342562764,1.5651995579194349,,,,2,4,"Top",,,,,,,4.058874659785031,-132.1890810443061,-3.852891564856531,-9.458641056723687,27.198257995389767,-31.522900091942315,3.162081693,1.595816929,8,"82.5",-12,"91.3",1186,"6.5",823965,669257,518692,690976,571970,808975,606192,681624,663656,"54.02",,,,,,,,24,2,"Split-Finger",1,1,1,1,1,1,1,1,"Strategic","Standard",244,"0.003","-0.057","75.9","8.0",,"0.057","88.0",0,0,0.549,0.45099999999999996,27,28,28,28,2,1,7,1,,1,"2.75","0.73","0.73","43.3",17.980565094732142,-13.497916454341723,44.83635602727531,25.102044410729775,38.84258968119472
