"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
174,592454,"Kahnle, Tommy",2653,6.6,0.128,0.154,0.125,0.282,0.24,0.244,0.157,5,39,80.7,-8,1515,91.1,91.71,30,96,78,0.6000000000000085,6.59,112,154,116,148,294,317,296,"3.658","-3.658",,,46,26,3,0,0,2,14,30.4,3,6.5,2.28218,0.46489,0.91477,-0.1296,"90.9",113,30.76923076923077,7.6923076923076925,4.3478260869565215,5.76,-1.75,-0.03,2.29,0.239,2,"-2.102298851",0.264,0.252,"2.102298851",-0.029,-0.025000000000000022,0.03,-0.004,31.3,"38.5",,,,,,
170,571771,"Hernández, Enrique",170,100,0.348,0.152,0.333,0.5,0.405,0.432,0.335,16,46,87.9,15.3,1287,53.5,51.52,5,62,108,-2,4.44,121,151,130,151,305,326,307,"-4.639","4.639","71.9","7.2",55,46,11,4,0,1,1,1.8,8,14.5,7.04194,1.44924,-0.33053,-0.06982,"92.8",179,36.95652173913043,8.695652173913043,7.2727272727272725,6.77,-2.63,-0.09,2.7,0.436,4,"2.728823529",0.435,0.552,"-2.728823529",0.013,0.0010000000000000009,-0.052,-0.027,8.1,"58.5",15.4258600569217,-8.194005196661976,29.876116734482718,0.5614035087719298,37.01823746822843,39.28600084707428
164,663542,"Hudson, Bryan",1569,10.5,0.316,0.132,0.355,0.447,0.362,0.346,0.295,12,38,89.6,5,2251,90.9,92.67,20,79,85,1.7999999999999972,7.31,114,149,122,150,288,315,293,"-3.683","3.683","68.1","6.6",44,32,9,2,0,1,7,15.9,4,9.1,1.84488,0.92305,0.30683,-0.01671,"91.6",153,34.375,6.25,4.545454545454546,5.24,3.44,-0.05,2.15,0.386,2,"2.245731707",0.368,0.426,"-2.245731707",0.021,0.018000000000000016,0.021,0.016,25.3,"18.4",-0.35322167826616235,12.109839282258248,31.969881204159574,0.34,34.995882218626434,23.403103186308723
163,664747,"Díaz, Alexis",3598,4.5,0.206,0.265,0.217,0.471,0.326,0.322,0.219,7,34,91.5,20.1,2601,91.5,93.78,25,85,78,2.299999999999997,7.55,109,151,126,149,297,317,289,"0.383","-0.383","73.2","7.4",38,25,3,1,1,2,9,23.7,2,5.3,1.76736,0.95626,0.4454,0.14933,"91.8",173,36,12,7.894736842105263,5.04,-2.33,0,2.6,0.289,3,"-0.234969325",0.301,0.444,"0.234969325",-0.013,-0.01200000000000001,0.027,0.004,29.4,"20.6",12.806920716051946,-4.248142791484799,33.03242506184213,0.5180722891566265,36.35875878499694,32.734444843021336
160,622694,"Hernández, Elieser",1351,11.8,0.231,0.41,0.143,0.641,0.386,0.344,0.224,9,39,88.8,31.9,2170,87.6,88.16,19,74,86,0.6000000000000085,6.52,114,151,123,150,296,317,294,"-3.073","3.073","70.2","7.3",42,33,3,1,0,5,6,14.3,3,7.1,1.98038,0.99588,0.27056,-0.27744,"92.6",187,45.45454545454545,15.151515151515152,11.904761904761903,5.33,-2.2,0.19,2.3,0.286,5,"1.920625",0.279,0.534,"-1.920625",0.007,0.006999999999999951,0.107,0.042,25.7,"39.1",11.173839261095157,-3.8880541857959665,32.433407413548906,0.5342465753424658,36.27295918338971,32.6216316310936
159,593833,"Suero, Wander",304,52.3,0.2,0.2,0.211,0.4,0.315,0.27,0.17,6,30,88.1,17.5,2278,88,87.95,15,65,94,0,6.31,111,149,119,149,297,321,296,"0.717","-0.717","69.4","7.1",35,21,4,0,0,2,9,25.7,5,14.3,1.95794,1.00569,0.46494,-0.10622,"91.0",164,28.57142857142857,9.523809523809524,5.714285714285714,5.79,-3.46,0,2.31,0.314,2,"-0.450943396",0.288,0.303,"0.450943396",0.03,0.026000000000000023,0.097,0.045,23.1,"40.4",6.71579858959295,0.972137177250043,29.05024317842002,0.5714285714285714,40.45400412559514,27.20172525879088
152,593643,"Alberto, Hanser",185,82.2,0.238,0.19,0.2,0.429,0.314,0.351,0.258,10,42,90.4,26.5,1493,64.7,63.19,2,73,79,-1.5,4.76,120,158,135,150,305,317,300,"0.071","-0.071",,,47,42,6,2,0,2,1,2.1,3,6.4,4.4902,1.0552,0.29331,-0.04974,"91.9",196,38.095238095238095,9.523809523809524,8.51063829787234,5.92,-1.53,-0.33,2.89,0.298,4,"-0.046710526",0.316,0.516,"0.046710526",-0.02,-0.018000000000000016,-0.087,-0.037,2.7,"27.2",,,,,,
138,500743,"Rojas, Miguel",138,100,0.356,0.333,0.31,0.689,0.477,0.419,0.312,16,45,87.2,9.4,1353,50.2,48.52,3,64,74,-1.7000000000000028,4.47,120,151,131,149,307,322,302,"-6.998","6.998","71.5","7.3",52,45,7,6,0,3,0,0,4,7.7,8.70384,1.37746,0.25942,0.06131,"92.0",160,33.33333333333333,11.11111111111111,9.615384615384617,6.56,-1.35,-0.02,3.12,0.442,5,"5.071014493",0.405,0.573,"-5.071014493",0.044,0.03699999999999998,0.116,0.058,4.7,"38.5",17.668358593363678,-8.701923744782297,30.246288629519977,0.42857142857142855,36.07035260961775,36.61250486238026
135,669165,"Hurt, Kyle",135,100,0.27,0.054,0.357,0.324,0.283,0.332,0.29,10,37,88.6,13.3,1702,90.8,90.61,27,82,53,-0.20000000000000284,6.21,118,148,122,149,295,313,295,"1.03","-1.03","69.6","7.1",39,28,8,2,0,0,9,23.1,1,2.6,2.03815,0.76578,0.85807,-0.15541,"91.9",173,39.285714285714285,3.571428571428571,2.564102564102564,5.73,-1.18,-0.11,2.45,0.308,1,"-0.762962963",0.327,0.427,"0.762962963",-0.02,-0.019000000000000017,-0.103,-0.049,32.9,"41.9",6.460756766662106,2.821686409833853,32.40919613914169,0.47619047619047616,36.780702206205746,27.858621280458486
134,663562,"Davis, Noah",1250,10.7,0.385,0.346,0.467,0.731,0.532,0.427,0.277,10,26,88,14.7,2389,87.4,86.29,11,43,91,-1.1000000000000085,5.61,105,151,124,149,300,314,292,"-6.208","6.208","68.0","7.5",35,18,7,0,0,3,8,22.9,5,14.3,2.71709,0.32782,0.035,-0.20679,"92.6",158,44.44444444444444,16.666666666666664,8.571428571428571,5.55,-2.27,0.34,2.35,0.543,3,"4.632835821",0.463,0.506,"-4.632835821",0.108,0.08000000000000002,0.225,0.105,25.6,"27.3",11.6031511022923,-4.810733430379896,32.15097340813947,0.65,39.10166559945583,31.32355689091098
119,621242,"Díaz, Edwin",3035,3.9,0.25,0.125,0.385,0.375,0.34,0.281,0.19,6,24,89.7,16.3,2330,92.2,93.64,12,54,65,1.3999999999999915,7,116,150,121,151,291,315,296,"-0.419","0.419","67.8","7.2",29,14,5,0,0,1,10,34.5,4,13.8,2.00739,0.67487,0.37,-0.2184,"90.8",134,42.857142857142854,7.142857142857142,3.4482758620689653,4.78,-2.04,0.26,2.32,0.379,1,"0.35210084",0.33,0.295,"-0.35210084",0.06,0.04899999999999999,0.08,0.059,22.2,"16.3",11.369720496411766,-1.4086252200505358,31.972257612020012,0.4807692307692308,34.25119644124904,31.212058701584844
112,605463,"Scott, Tayler",2346,4.8,0.25,0.167,0.353,0.417,0.316,0.262,0.162,6,24,90.7,19.6,2485,87.5,86.9,14,54,58,-0.5999999999999943,5.88,111,151,122,150,299,317,288,"-0.298","0.298",,,30,17,2,4,0,0,8,26.7,4,13.3,2.88071,0.11739,-0.03643,-0.08946,"90.9",187,41.17647058823529,11.76470588235294,6.666666666666667,4.89,-1.57,0.16,2.16,0.367,2,"0.266071429",0.305,0.313,"-0.266071429",0.088,0.062,0.104,0.054,25.9,"17.4",,,,,,
99,596082,"Reed, Jake",336,29.5,0.44,0.28,0.476,0.72,0.508,0.359,0.289,11,25,94.3,8,2273,88.5,87.23,7,43,56,-1.2999999999999972,5.4,107,158,121,149,301,323,299,"-3.347","3.347",,,27,22,6,4,0,1,3,11.1,2,7.4,2.6303,0.30505,0.57535,-0.00364,"93.7",164,63.63636363636363,4.545454545454546,3.7037037037037033,4.6,-3.49,-0.04,2.73,0.481,1,"3.380808081",0.341,0.49,"-3.380808081",0.151,0.13999999999999996,0.23,0.149,16.3,"-0.7",,,,,,
99,664076,"Cleavinger, Garrett",2539,3.9,0.333,0.333,0.455,0.667,0.451,0.357,0.225,6,18,85.1,14.4,2461,89.4,89.12,10,37,62,-0.30000000000001137,6.23,103,150,120,147,295,312,292,"-3.91","3.91",,,24,13,3,1,1,1,7,29.2,3,12.5,2.63101,0.28172,0.19929,0.13162,"91.4",152,46.15384615384615,15.384615384615385,8.333333333333332,5.12,1.39,-0.26,2.33,0.435,2,"3.949494949",0.355,0.46,"-3.949494949",0.108,0.08000000000000002,0.207,0.094,27,"31.0",,,,,,
95,592390,"Hembree, Heath",420,22.6,0.36,0.2,0.4,0.56,0.403,0.415,0.344,9,25,93.7,24,2493,90.3,90.78,6,46,49,0.5,6.58,111,161,121,148,293,317,293,"-2.025","2.025",,,29,21,6,2,0,1,5,17.2,3,10.3,1.80916,1.01789,0.17516,-0.20863,"92.9",181,61.904761904761905,14.285714285714285,10.344827586206897,5.52,-0.89,-0.1,2.44,0.414,3,"2.131578947",0.409,0.566,"-2.131578947",0.016,0.0050000000000000044,-0.006,-0.012,13,"32.4",,,,,,
93,672782,"Gómez, Yoendrys",1527,6.1,0.435,0.304,0.533,0.739,0.515,0.446,0.349,10,23,90.3,15.5,2539,87.1,87.89,13,43,50,0.8000000000000114,6.85,114,151,130,150,300,316,296,"-4.236","4.236","70.8","7.2",25,17,7,1,0,2,6,24,2,8,2.50624,0.55699,-0.37462,-0.22624,"92.7",187,47.05882352941176,17.647058823529413,12,5.41,-1.96,0.24,2.04,0.48,3,"4.55483871",0.401,0.659,"-4.55483871",0.086,0.07899999999999996,0.08,0.069,30.2,"35.5",11.559483647815664,-4.443931435198623,32.47511953195775,0.5714285714285714,37.54493268203727,34.88159571893879
93,622503,"Crismatt, Nabil",1954,4.8,0.269,0.154,0.316,0.423,0.297,0.36,0.304,7,26,87,10.2,1817,83.4,84.15,11,51,42,0.6999999999999886,6.85,113,151,124,150,296,318,296,"1.117","-1.117","68.9","7.4",26,20,5,1,0,1,6,23.1,0,0,3.05796,0.25934,0.66796,0.15742,"91.5",148,30,10,7.6923076923076925,5.56,-2.46,0.01,2.06,0.269,2,"-1.201075269",0.304,0.537,"1.201075269",-0.035,-0.034999999999999976,-0.114,-0.063,21.6,"34.4",12.196338331488713,-6.871436010492158,32.723309038171095,0.3939393939393939,35.13640522824401,35.826333486347295
80,608717,"Stratton, Chris",3874,2.1,0.2,0.467,0.143,0.667,0.395,0.353,0.194,3,15,93.7,9.6,2563,87.6,87.92,9,34,46,0.30000000000001137,6.42,116,151,130,150,297,316,296,"-1.532","1.532","69.3","7.3",17,9,0,1,0,2,6,35.3,2,11.8,2.55587,0.42887,0.226,0.002,"91.6",164,55.55555555555556,33.33333333333333,17.647058823529413,5.88,-2.03,-0.04,2.15,0.294,3,"1.915",0.289,0.557,"-1.915",0.006,0.0050000000000000044,0.11,0.042,26.5,"37.2",6.140476849426162,6.2057252848580795,31.897503360534817,0.3333333333333333,37.25879569844459,24.901356290301848
74,659275,"Lamet, Dinelson",1266,5.8,0.133,0.2,0.083,0.333,0.213,0.333,0.216,2,15,88.3,17,2429,89.4,88.83,6,35,39,-0.6000000000000085,5.88,110,151,125,150,292,314,294,"0.463","-0.463","64.0","6.9",18,13,1,0,0,1,3,16.7,2,11.1,2.20068,0.69775,0.34959,-0.04257,"92.5",178,30.76923076923077,15.384615384615385,11.11111111111111,6.18,-1.48,0.05,2.29,0.222,2,"-0.625675676",0.293,0.57,"0.625675676",-0.083,-0.07099999999999998,-0.237,-0.12,17.1,"46.8",4.118562810563879,0.47004267161896884,33.46541011824796,0.5263157894736842,39.084716823911506,26.817686509696788
72,592779,"Stewart, Brock",1334,5.4,0.353,0.059,0.429,0.412,0.388,0.384,0.297,6,17,84.2,21.4,2508,93.1,93.49,8,41,31,0.4000000000000057,6.34,100,141,113,139,297,316,287,"-0.83","0.83","69.9","7.1",20,14,5,1,0,0,3,15,2,10,1.97569,0.67549,0.0369,-0.20423,"90.1",219,28.57142857142857,0,0,5.23,-1.82,0.32,2.48,0.45,0,"1.152777778",0.403,0.47,"-1.152777778",0.056,0.046999999999999986,-0.058,0.004,19.5,"23.6",3.098207137553315,9.523306376875201,29.28193720668779,0.4146341463414634,37.76505680927511,24.012368916424677
63,592229,"Covey, Dylan",740,8.5,0.294,0.353,0.25,0.647,0.408,0.41,0.304,5,17,85.7,10.6,2198,91.5,90.96,4,30,33,-0.5,5.83,115,150,115,152,297,316,296,"-1.009","1.009",,,18,14,3,0,0,2,3,16.7,1,5.6,2.06222,0.65857,0.40921,-0.13175,"91.5",158,42.857142857142854,14.285714285714285,11.11111111111111,6.16,-1.53,-0.03,2.49,0.333,2,"1.601587302",0.343,0.632,"-1.601587302",-0.01,-0.010000000000000009,0.015,-0.002,13.3,"47.7",,,,,,
58,702795,"Loutos, Ryan",266,21.8,0.308,0.308,0.3,0.615,0.447,0.549,0.423,4,13,96.6,8.1,1855,90.9,91.03,6,28,30,0.09999999999999432,6.32,106,150,129,148,301,315,293,"-1.471","1.471","70.0","7.0",16,11,2,1,0,1,2,12.5,2,12.5,2.44931,0.32596,0.79034,0.08759,"94.9",162,72.72727272727273,9.090909090909092,6.25,5.83,-1.51,0.05,2.41,0.438,1,"2.536206897",0.531,0.804,"-2.536206897",-0.115,-0.09300000000000003,-0.189,-0.102,21.4,"32.6",9.59006512903305,4.050154620347874,31.508526156833902,0.6296296296296297,36.0959026104873,25.763743202725372
52,668338,"Miller, Tyson",1387,3.7,0.286,0,0.364,0.286,0.282,0.341,0.313,4,14,88.8,28,2332,88.5,90.12,6,25,27,1.5999999999999943,7.25,109,151,126,151,301,314,292,"0.775","-0.775","69.5","7.1",15,11,4,0,0,0,3,20,1,6.7,2.54442,0.39635,-0.10784,-0.1498,"91.4",197,27.27272727272727,9.090909090909092,6.666666666666667,4.91,-3.81,0.1,2.05,0.333,1,"-1.490384615",0.359,0.416,"1.490384615",-0.027,-0.025999999999999968,-0.13,-0.059,24,"23.5",6.092049279628269,1.6782221060068234,35.97732417342132,0.48,37.86318812156228,28.885198585572923
45,674285,"Salazar, Eduardo",1281,3.5,0.375,0,0.6,0.375,0.402,0.381,0.318,3,8,85.7,1.4,1925,90.2,91.23,4,21,24,1,6.72,111,150,127,150,294,318,295,"-0.78","0.78","69.2","6.8",10,5,3,0,0,0,3,30,2,20,2.77067,0.02289,0.334,-0.02511,"90.4",163,40,0,0,5.55,-1.99,0.18,2.12,0.5,0,"1.733333333",0.454,0.381,"-1.733333333",0.057,0.045999999999999985,-0.006,0.021,19,"35.2",1.6615369064548031,11.004396390843956,32.388975941822046,0.23809523809523808,37.93595709510396,23.858002891621094
44,669193,"Little, Jack",44,100,0.333,0.167,0.4,0.5,0.403,0.264,0.197,4,12,91.1,22.5,2108,90.9,90.83,8,25,19,-0.10000000000000853,6.3,108,147,114,144,297,314,291,"-0.993","0.993","67.7","7.1",14,10,3,0,1,0,2,14.3,1,7.1,1.96159,0.83512,0.5225,0.1125,"91.5",173,30,0,0,4.99,-2.85,-0.13,2.46,0.429,0,"2.256818182",0.311,0.249,"-2.256818182",0.136,0.118,0.251,0.139,32,"24.9",9.1214040771638,-3.866134084748266,28.57153423312559,0.44,37.69337852180412,31.98275295769547
43,656657,"Logue, Zach",1238,3.5,0.5,0.333,0.714,0.833,0.569,0.26,0.256,6,12,93.4,14.9,2032,89.5,87.93,9,26,17,-1.5999999999999943,5.56,115,153,129,149,312,313,284,"-2.501","2.501","69.5","6.5",12,8,4,1,0,1,4,33.3,0,0,1.95419,0.94047,0.68884,-0.54884,"92.9",180,62.5,0,0,5.09,2.59,-0.18,2.77,0.5,0,"5.81627907",0.256,0.347,"-5.81627907",0.244,0.244,0.486,0.309,34.6,"21.4",3.310002104245905,14.440998702651601,29.37520462972112,0.2692307692307692,38.389085566539116,22.190456138120016
