"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
36897,571466,"Barnhart, Tucker",37016,99.7,0.25,0.164,0.295,0.414,0.32,0.319,0.242,2112,8458,88,12.1,2239,88.9,88.87,4306,17259,19638,0,6.26,111,152,116,147,298,323,291,"-46.611","46.611","69.9","7.3",9510,6514,1353,418,52,289,2058,21.6,840,8.8,2.23958,0.6843,0.36526,-0.15242,"91.7",155,38.50893407270487,7.8866296980899575,5.3838065194532065,5.81,-0.73,0.04,2.23,0.322,512,"0.126327344",0.317,0.412,"-0.126327344",0.008,0.0050000000000000044,0.002,0.001,24.9,"40.3",9.707279812213313,-1.3800920109926968,33.51244519319096,0.4920368818105616,37.37642969249262,30.408854366178186
36441,668670,"Rogers, Jake",36522,99.8,0.242,0.159,0.285,0.401,0.305,0.315,0.245,2086,8617,88.8,12.7,2180,89.4,89.56,4435,17634,18807,0.19999999999998863,6.35,111,149,117,147,298,327,295,"42.826","-42.826","69.4","7.2",9496,6590,1350,401,35,300,2123,22.4,688,7.2,2.25611,0.63422,0.49081,-0.14452,"91.9",156,40.48273754964864,8.111824014665444,5.591828138163437,5.79,-0.62,0,2.21,0.302,531,"-0.117521473",0.307,0.416,"0.117521473",-0.003,-0.0050000000000000044,-0.015,-0.01,25.2,"39.9",8.683902281443963,-0.6464113787724235,32.68902198817559,0.47344151813425556,37.09441132958566,29.780969004724767
36197,553882,"Narváez, Omar",36282,99.8,0.227,0.139,0.285,0.366,0.297,0.301,0.224,1808,7955,87.4,11.5,2242,89.1,89.29,4694,16630,19567,0.20000000000000284,6.44,110,151,118,147,298,322,297,"120.122","-120.122","69.8","7.2",9006,5773,1207,334,28,239,2270,25.2,849,9.4,2.29794,0.62231,0.3899,-0.16,"91.5",152,37.300208478109795,6.723419041000694,4.297135243171219,5.71,-0.58,0.04,2.26,0.308,387,"-0.331856231",0.307,0.372,"0.331856231",0.003,0.0010000000000000009,-0.006,-0.004,28.2,"37.1",9.147623857700012,0.19697684331009985,32.17334575032991,0.5031339031339032,37.48216055964073,29.923823749201652
36195,663698,"Bart, Joey",36347,99.6,0.255,0.146,0.305,0.401,0.317,0.323,0.251,2121,8332,88.5,11,2225,89.2,89.51,4148,17052,19143,0.29999999999999716,6.47,109,149,114,147,299,321,294,"-27.8","27.8","69.6","7.2",9355,6482,1397,453,50,221,1959,20.9,807,8.6,2.38619,0.53307,0.35734,-0.07927,"91.8",152,40.37449705973383,7.381615598885793,5.098877605558525,5.53,-0.69,0.04,2.3,0.325,477,"0.076806189",0.324,0.412,"-0.076806189",0.004,0.0010000000000000009,-0.011,-0.006,24.3,"33.7",8.553670701469047,-0.37381426519035144,31.893444264040948,0.48065614360878983,36.49051717678867,29.69713586444029
35459,668800,"Knizner, Andrew",35550,99.7,0.246,0.156,0.286,0.402,0.317,0.33,0.25,1979,8058,88.5,11.3,2256,88.5,88.59,3924,16544,18915,0.09999999999999432,6.36,113,152,118,148,299,320,298,"-18.818","18.818","69.7","7.2",9099,6327,1261,429,35,254,1818,20,848,9.3,2.43587,0.54408,0.33099,-0.12787,"91.8",153,39.175257731958766,8.183980967486121,5.670952851961754,5.99,-0.76,0.1,2.25,0.323,516,"0.053069743",0.329,0.423,"-0.053069743",-0.004,-0.006000000000000005,-0.021,-0.013,23.7,"41.4",9.4121835490828,-1.016142208931185,32.478561911154735,0.4944425147620702,37.52622602497233,30.2746729285249
35135,669224,"Wells, Austin",35224,99.7,0.234,0.16,0.282,0.394,0.305,0.306,0.231,1860,7958,88.4,12.5,2305,89.4,89.38,4488,16749,18386,0,6.33,111,149,120,151,292,323,287,"45.91","-45.91","69.9","7.2",8870,5902,1168,384,33,275,2126,24,741,8.4,2.35489,0.55118,0.35948,-0.08475,"91.8",156,39.69387755102041,8.333333333333332,5.5242390078917705,5.72,-0.57,0.07,2.31,0.305,490,"-0.130667426",0.304,0.391,"0.130667426",0.003,0.0010000000000000009,0.003,-0.001,26.8,"36.2",9.157571075628587,-0.5791007299281731,31.765035954373325,0.4925512684659976,37.28602297476149,30.14008539204342
33645,666023,"Fermin, Freddy",33745,99.7,0.242,0.153,0.292,0.396,0.308,0.312,0.239,1870,7718,87.8,13.1,2289,88.9,89.07,4157,15986,17659,0.19999999999998863,6.41,111,149,119,149,298,323,294,"60.617","-60.617","69.5","7.2",8617,5831,1221,365,34,250,1976,22.9,694,8.1,2.35527,0.57623,0.34737,-0.11731,"91.7",156,37.94289645682834,8.118335053319575,5.477544388998491,5.8,-0.67,0.05,2.28,0.311,472,"-0.180166444",0.309,0.401,"0.180166444",0.003,0.0020000000000000018,-0.005,-0.004,26,"38.9",9.545268434980827,-1.6165045427735485,32.45589889499429,0.4839807621161672,36.8844954481576,30.531888051441307
32773,606992,"Haase, Eric",32860,99.7,0.243,0.149,0.285,0.391,0.31,0.323,0.244,1822,7512,88.8,13.1,2205,89.4,89.45,3714,15585,17188,0.09999999999999432,6.3,110,152,118,147,300,327,296,"9.136","-9.136","69.6","7.2",8455,5826,1209,346,29,238,1778,21,748,8.8,2.19756,0.70126,0.47424,-0.12309,"91.9",157,39.652503010493724,7.706863925683812,5.298639858072147,5.8,-0.72,0,2.25,0.317,448,"-0.027876606",0.32,0.416,"0.027876606",-0.001,-0.0030000000000000027,-0.025,-0.013,23.8,"38.9",8.98285118992876,-0.4617819041347249,32.63946364398674,0.5004377006127808,36.910378724175786,29.60253586651264
32216,656180,"Adams, Riley",32294,99.8,0.265,0.178,0.301,0.443,0.338,0.342,0.261,1954,7372,89,12.9,2191,89.3,89.7,3468,15313,16903,0.4000000000000057,6.53,112,150,119,147,302,323,299,"-160.558","160.558","69.7","7.1",8311,5835,1258,374,26,296,1634,19.7,749,9,2.25096,0.66302,0.45106,-0.12241,"92.0",162,42.8228021978022,8.997252747252746,6.304897124293106,5.81,-0.61,-0.02,2.34,0.337,524,"0.498379687",0.335,0.45,"-0.498379687",0.004,0.0020000000000000018,-0.007,-0.004,22.6,"38.4",8.275698004614634,1.0676863841817312,32.20538867414015,0.47956339990710634,36.76385738573058,28.99779939206468
29044,605131,"Barnes, Austin",29144,99.7,0.226,0.145,0.281,0.371,0.289,0.294,0.226,1571,6940,87.3,12.6,2338,89,89.12,3904,14273,14771,0.09999999999999432,6.32,112,153,119,149,298,317,293,"136.849","-136.849","69.2","7.2",7641,5048,1021,314,17,219,1947,25.5,557,7.3,2.26511,0.67101,0.19463,-0.0776,"91.5",153,36.515181583647546,7.203810279817424,4.75068708284256,5.77,-0.27,0.06,2.26,0.29,363,"-0.471178212",0.291,0.38,"0.471178212",0,-0.0010000000000000009,-0.009,-0.005,27.4,"42.8",9.56582185182216,-1.881803777459345,32.69208718885512,0.47903001391373484,36.66263813014826,30.503697909742886
28215,543592,"Nola, Austin",28287,99.7,0.234,0.152,0.282,0.386,0.302,0.309,0.233,1498,6403,87.7,13,2353,88.9,89.01,3491,13374,14841,0.09999999999999432,6.4,113,156,121,149,297,322,301,"73.642","-73.642","70.4","7.3",7149,4784,968,299,17,214,1686,23.6,578,8.1,2.36498,0.5726,0.20647,-0.05081,"91.5",156,37.48952221290863,8.025984911986589,5.357392642327598,5.84,-0.79,0.05,2.26,0.305,383,"-0.261003013",0.305,0.4,"0.261003013",0.001,0,-0.014,-0.007,26.1,"39.8",9.460592826056683,-1.311278906431139,32.072029968318155,0.4753004005340454,36.934033360169146,30.31063146078182
28062,621512,"Nido, Tomás",28133,99.7,0.236,0.156,0.291,0.391,0.304,0.302,0.227,1535,6517,87.9,12.7,2242,89.3,89.55,3705,13383,14679,0.20000000000000284,6.44,111,153,117,149,299,326,299,"54.569","-54.569","69.5","7.2",7235,4739,992,295,23,225,1836,25.4,576,8,2.28999,0.61305,0.35292,-0.04362,"91.7",156,37.74624020334675,7.7949586951916965,5.086385625431928,5.66,-1.08,0.13,2.24,0.304,368,"-0.194458699",0.297,0.389,"0.194458699",0.009,0.007000000000000006,0.002,0.002,27.7,"36.1",8.787408110098577,0.008794245836257646,32.137660395744035,0.47756699789220114,36.807079036976674,29.528702218537738
26748,425877,"Molina, Yadier",26854,99.6,0.24,0.137,0.281,0.377,0.304,0.324,0.251,1468,6111,87.9,10,2247,87.4,87.5,2803,12240,14508,0.09999999999999432,6.37,113,154,117,148,298,319,297,"55.667","-55.667",,,6908,4827,990,286,24,168,1364,19.7,630,9.1,2.50632,0.54601,0.2358,-0.079,"91.7",153,37.6582935436994,6.497820220053975,4.530978575564562,6.07,-0.68,0.09,2.3,0.318,313,"-0.208116495",0.329,0.409,"0.208116495",-0.011,-0.01100000000000001,-0.032,-0.02,22.9,"44.3",,,,,,
26541,571912,"Maile, Luke",26629,99.7,0.235,0.161,0.284,0.397,0.309,0.31,0.232,1423,6044,88.4,14.9,2266,89.2,89.32,3462,12865,13676,0.09999999999999432,6.33,111,150,120,149,295,319,293,"15.555","-15.555","69.2","7.2",6761,4477,902,282,23,216,1613,23.9,577,8.5,2.18582,0.71863,0.29111,-0.08148,"91.6",164,38.87147335423197,8.240035826242723,5.442981807424937,5.89,-0.69,0.09,2.37,0.31,368,"-0.058607438",0.308,0.399,"0.058607438",0.003,0.0020000000000000018,-0.002,-0.001,26.9,"40.6",9.190448092617112,-1.5687799133070812,32.2317597434657,0.45713305898491086,36.689390397661704,30.306544148161546
26128,620443,"Torrens, Luis",26188,99.8,0.237,0.154,0.284,0.391,0.308,0.317,0.24,1397,5899,88.6,13,2222,89.1,89.25,3212,12494,13634,0.10000000000000853,6.42,111,151,119,148,298,324,295,"26.966","-26.966","69.7","7.2",6622,4437,907,268,25,197,1520,23,573,8.7,2.31102,0.6108,0.35854,-0.15208,"91.8",157,40.20805065581185,8.299412030755313,5.542132286318332,5.73,-0.37,0.03,2.31,0.312,367,"-0.103207287",0.316,0.404,"0.103207287",-0.003,-0.0040000000000000036,-0.013,-0.009,25.7,"38.6",8.934970799077398,0.13759703123163192,32.58725448357697,0.48914238592633313,37.00421881679979,29.759725469343138
25769,666163,"Rortvedt, Ben",25840,99.7,0.233,0.159,0.274,0.393,0.303,0.316,0.238,1378,5910,88.9,13.9,2294,89.3,89.42,3171,12420,13349,0.10000000000000853,6.4,107,150,117,149,299,328,295,"36.216","-36.216","69.8","7.2",6595,4436,911,219,21,227,1536,23.3,542,8.2,2.24506,0.66316,0.30033,-0.05593,"91.8",159,40.262384076000906,8.120334765890071,5.443517816527672,5.86,-0.89,0.09,2.33,0.303,359,"-0.14054096",0.309,0.411,"0.14054096",-0.005,-0.006000000000000005,-0.018,-0.013,25.5,"41.0",9.183405839337686,-0.3862391147389377,31.646432044412443,0.50103541105819,36.95623381028149,29.390063603711486
25646,542194,"Bethancourt, Christian",25739,99.6,0.236,0.151,0.285,0.387,0.301,0.309,0.235,1412,5982,87.6,11.3,2271,88.5,88.72,3140,12366,13280,0.20000000000000284,6.49,107,150,116,148,297,323,297,"66.788","-66.788","69.3","7.2",6655,4521,906,294,26,186,1531,23,524,7.9,2.39879,0.57399,0.25791,-0.17201,"91.5",151,37.84622202526036,7.844006204298692,5.31930879038317,5.79,-0.61,0.07,2.3,0.304,354,"-0.260422678",0.304,0.399,"0.260422678",0.001,0,-0.012,-0.008,25.4,"39.1",9.245008613246679,-0.3132988184295494,32.21123991579053,0.4792,37.67406938251507,29.65795634348139
25490,642336,"Mejía, Francisco",25591,99.6,0.231,0.154,0.275,0.385,0.296,0.307,0.236,1389,6022,87.6,13.2,2241,88.2,88.38,3393,12531,12959,0.20000000000000284,6.52,106,154,116,149,301,324,296,"110.591","-110.591","69.4","7.1",6653,4535,889,274,24,202,1548,23.3,496,7.5,2.38738,0.62454,0.25371,-0.14189,"91.6",155,36.6710875331565,8.090185676392574,5.501277619119194,5.81,-0.28,0.08,2.29,0.295,366,"-0.433860337",0.301,0.401,"0.433860337",-0.005,-0.006000000000000005,-0.016,-0.011,27.1,"39.7",8.477355054269271,0.43533451211241075,33.34016885172452,0.4603174603174603,35.904070242883506,29.4705856666398
25280,545358,"Stassi, Max",25379,99.6,0.235,0.146,0.285,0.381,0.303,0.306,0.233,1358,5781,87.6,11.9,2195,88.1,87.89,3249,12062,13218,-0.19999999999998863,6.21,112,154,116,150,299,324,295,"37.374","-37.374",,,6481,4332,884,284,10,180,1496,23.1,569,8.8,2.39826,0.59278,0.31285,-0.10559,"91.5",151,36.93274377472655,7.097975331626715,4.706063879031014,5.7,-0.52,-0.01,2.28,0.311,305,"-0.14784019",0.31,0.384,"0.14784019",0.002,0.0010000000000000009,-0.003,-0.003,26.9,"37.1",,,,,,
24548,642851,"Wynns, Austin",24609,99.8,0.268,0.183,0.31,0.45,0.341,0.329,0.251,1485,5550,88.7,14.5,2237,88.6,88.66,2693,11392,13156,0.10000000000000853,6.27,111,151,119,148,299,325,296,"-161.521","161.521","69.6","7.1",6233,4334,932,304,37,212,1275,20.5,554,8.9,2.36,0.58738,0.31815,-0.09002,"91.9",164,40.00925069380203,8.441258094357076,5.855928124498636,5.78,-0.5,0.06,2.37,0.339,365,"0.657980284",0.326,0.429,"-0.657980284",0.017,0.013000000000000012,0.021,0.012,23.6,"37.3",8.333380336297552,-0.3201638267430286,32.18291387009795,0.4710434348477284,36.42466686146929,29.73599983056322
24282,642136,"Thaiss, Matt",24417,99.4,0.254,0.182,0.292,0.437,0.331,0.331,0.25,1433,5635,88.8,13,2211,89.1,89.05,3000,11685,12597,-0.09999999999999432,6.29,110,149,117,148,300,325,298,"-78.22","78.22","69.9","7.2",6360,4351,898,276,25,234,1341,21.1,580,9.1,2.28159,0.64185,0.38676,-0.10803,"91.9",157,40.24896265560166,8.990318118948824,6.132075471698113,5.87,-0.49,0.05,2.34,0.33,390,"0.32213162",0.329,0.431,"-0.32213162",0.004,0.0010000000000000009,0.006,0,25.7,"40.4",9.321943158251212,-0.4138074029090347,32.25828875541311,0.49428071591979544,36.95031232612547,29.539645788110295
24137,592200,"Casali, Curt",24182,99.8,0.234,0.132,0.29,0.366,0.293,0.304,0.234,1309,5586,88,10.8,2169,88.8,88.95,3057,11642,12495,0.20000000000000284,6.37,110,151,117,149,296,322,294,"111.261","-111.261","68.7","7.2",6203,4176,890,249,22,148,1470,23.7,473,7.6,2.40382,0.53187,0.39972,-0.12114,"91.6",151,39.002158791076994,7.243943391700649,4.868611961953893,5.53,-0.73,0.03,2.25,0.301,302,"-0.460956208",0.302,0.385,"0.460956208",0,-0.0010000000000000009,-0.019,-0.011,26.3,"31.4",8.947769993029272,-1.1568916653913404,33.34955477782303,0.45349761526232113,36.31880556423257,30.06771298696192
24045,645444,"Herrera, Jose",24156,99.5,0.26,0.172,0.309,0.432,0.332,0.327,0.249,1430,5506,88.5,13.5,2243,89.1,89.21,2735,11223,12822,0.10000000000000853,6.41,111,149,119,148,301,321,297,"-81.651","81.651","69.6","7.2",6200,4236,880,335,31,184,1328,21.4,567,9.1,2.25696,0.65943,0.39995,-0.09879,"91.9",161,40.42553191489361,8.628841607565011,5.887096774193548,5.71,-1.05,0.07,2.3,0.334,365,"0.339575795",0.325,0.424,"-0.339575795",0.011,0.009000000000000008,0.008,0.005,24.4,"35.3",9.118392653931348,-0.4906849848528675,32.7812523711918,0.4805269186712486,37.04219006195012,29.73010748797575
24009,686780,"Pagés, Pedro",24096,99.6,0.253,0.154,0.296,0.408,0.314,0.32,0.252,1454,5744,88.6,10.1,2329,89.4,89.82,2637,11318,12691,0.3999999999999915,6.51,111,148,114,148,301,322,298,"12.364","-12.364","69.5","7.2",6360,4524,953,289,38,174,1295,20.4,499,7.8,2.47812,0.40748,0.16138,-0.068,"92.0",151,39.657853810264385,8.242612752721618,5.833333333333333,5.87,-1.07,0.1,2.28,0.314,371,"-0.051497355",0.315,0.418,"0.051497355",0.001,-0.0010000000000000009,-0.01,-0.006,23.3,"42.4",8.607996695939843,1.2648220786825377,32.67706907989304,0.4871276204486944,37.33687112393856,29.346962285985967
23884,572287,"Zunino, Mike",23952,99.7,0.239,0.151,0.288,0.391,0.299,0.315,0.244,1360,5685,88.5,13.1,2262,87.9,88.2,3054,11768,12116,0.29999999999999716,6.53,107,154,116,148,300,321,294,"77.287","-77.287",,,6237,4284,888,267,21,184,1450,23.2,446,7.2,2.3619,0.65234,0.19968,-0.12772,"91.7",157,39.24050632911392,8.157524613220815,5.5796055796055795,5.84,-0.35,0.16,2.29,0.299,348,"-0.3235932",0.304,0.421,"0.3235932",-0.005,-0.0050000000000000044,-0.03,-0.016,26,"41.2",,,,,,
23786,665804,"Amaya, Miguel",23848,99.7,0.235,0.147,0.277,0.383,0.301,0.312,0.238,1300,5521,88.1,13.2,2259,88,88.22,2774,11304,12482,0.20000000000000284,6.43,112,150,116,151,300,324,295,"57.553","-57.553","69.5","7.3",6150,4230,876,218,24,182,1351,22,508,8.3,2.33527,0.65497,0.21057,-0.14102,"91.7",157,39.1046897205116,7.83988630980578,5.382113821138211,5.85,-0.69,0.02,2.27,0.304,331,"-0.241961658",0.308,0.399,"0.241961658",-0.003,-0.0040000000000000036,-0.016,-0.011,24.5,"42.4",9.301590626804954,-1.8088117887535125,32.23137364106703,0.48353725256142444,37.792543707414,30.75634631971908
22885,641598,"Garver, Mitch",22947,99.7,0.247,0.167,0.291,0.414,0.315,0.316,0.24,1308,5296,88.6,12.8,2217,89.2,89.08,2862,11222,11663,-0.10000000000000853,6.22,110,151,117,148,296,324,295,"-10.12","10.12","69.4","7.1",5893,4038,840,252,18,198,1324,22.5,460,7.8,2.33929,0.57479,0.42679,-0.06798,"91.9",156,40.86848635235732,8.709677419354838,5.956219243169863,5.65,-1.21,0.07,2.29,0.313,351,"0.044221106",0.309,0.415,"-0.044221106",0.007,0.0040000000000000036,-0.001,-0.001,25.5,"34.7",8.379295756221246,0.15100024702789794,32.13847168997678,0.4621342512908778,36.736500954376226,29.088823665805943
22408,664874,"Zavala, Seby",22463,99.8,0.235,0.171,0.281,0.406,0.309,0.315,0.237,1191,5077,88.3,14.1,2279,89.5,89.78,2947,10618,11790,0.29999999999999716,6.39,110,151,114,148,298,322,297,"22.294","-22.294","70.0","7.2",5656,3743,743,221,32,195,1380,24.4,465,8.2,2.22666,0.65576,0.3052,-0.06071,"91.7",162,38.88439773645918,8.272702775532203,5.427864214992928,5.91,-1.38,0.11,2.29,0.305,307,"-0.099491253",0.309,0.41,"0.099491253",-0.002,-0.0040000000000000036,-0.004,-0.006,27.8,"42.4",9.026383617571598,-0.6542334537431755,32.3044876153796,0.5090720580611716,36.902347823466265,29.70638711625054
21057,693307,"Dingler, Dillon",21107,99.8,0.235,0.139,0.283,0.374,0.298,0.306,0.239,1149,4885,88.6,12.3,2209,89.8,89.96,2587,10071,10986,0.20000000000000284,6.42,112,149,115,148,297,327,296,"50.109","-50.109","69.5","7.2",5431,3710,779,206,18,146,1226,22.6,432,8,2.25678,0.6154,0.41158,-0.05971,"91.9",155,40.98892191299649,7.484463658470683,5.10034984349107,5.7,-0.96,0.01,2.22,0.304,277,"-0.237968372",0.308,0.389,"0.237968372",-0.004,-0.0040000000000000036,-0.015,-0.008,25.7,"38.5",9.33628058752385,-1.365379264757948,32.31628289942856,0.4932858596134283,37.23848076618562,30.140459938014438
20610,686676,"Lee, Korey",20689,99.6,0.253,0.171,0.296,0.424,0.331,0.331,0.246,1150,4542,88.1,14.8,2297,89,89.41,2478,9558,11052,0.4000000000000057,6.52,110,149,116,148,296,324,296,"-114.12","114.12","69.5","7.2",5188,3484,740,219,17,174,1112,21.4,538,10.4,2.30438,0.62098,0.26146,-0.18304,"91.7",162,37.78033352501438,8.366877515813687,5.609097918272937,5.84,-0.87,0.05,2.31,0.337,291,"0.55371179",0.332,0.421,"-0.55371179",0.007,0.0050000000000000044,0.003,0,25.9,"38.8",9.526935878964965,-0.9287477501401663,32.466161029895645,0.49690011481056257,37.12023199679982,30.095350610593965
20438,608596,"Murphy, Tom",20502,99.7,0.235,0.156,0.278,0.391,0.3,0.313,0.239,1114,4740,89.1,12.4,2189,88.7,88.86,2561,10068,10370,0.20000000000000284,6.41,110,152,117,147,294,320,294,"54.383","-54.383","70.1","7.2",5243,3613,705,236,15,158,1166,22.2,422,8,2.27284,0.67641,0.36249,-0.15505,"91.8",158,40.3221327409053,8.108858650374897,5.569330535952699,5.72,-0.64,0.02,2.3,0.301,292,"-0.26608768",0.307,0.412,"0.26608768",-0.004,-0.006000000000000005,-0.021,-0.013,25.4,"41.0",8.794788188107054,0.6001766867032994,32.84914721854805,0.4619289340101523,37.249978054239136,29.08735415978174
19932,669134,"Campusano, Luis",20014,99.6,0.239,0.152,0.292,0.391,0.306,0.312,0.235,1076,4502,88,12.6,2327,89.1,89.09,2665,9595,10337,0,6.36,112,150,119,149,297,324,296,"28.115","-28.115","69.5","7.3",5049,3348,700,214,17,145,1211,24,432,8.6,2.33213,0.60086,0.27929,-0.08575,"91.5",157,38.514525306978136,7.756813417190776,5.129728659140423,5.8,-0.76,0.09,2.27,0.311,259,"-0.141054586",0.31,0.399,"0.141054586",0.004,0.0010000000000000009,-0.008,-0.006,27.8,"41.7",9.911025599487242,-1.9922879936153457,32.670529222505365,0.4915469146238377,37.17858443298215,30.704380431499544
19136,595751,"Alfaro, Jorge",19204,99.6,0.243,0.155,0.293,0.398,0.314,0.319,0.241,1061,4364,88.2,11.3,2194,89.2,89.38,2329,9191,9945,0.20000000000000284,6.47,109,153,118,149,298,320,293,"-8.473","8.473","69.5","7.1",4916,3292,696,200,20,145,1116,22.7,441,9,2.30964,0.60925,0.46738,-0.16767,"91.7",154,39.19001218026796,7.856272838002436,5.248169243287226,5.77,-0.06,0,2.35,0.32,258,"0.044277801",0.32,0.406,"-0.044277801",0.002,0,-0.008,-0.005,25.3,"37.7",8.19227403469806,1.0579869388702248,31.311650373146765,0.4740190880169671,36.957446133344526,29.326667765353726
18126,696100,"Goodman, Hunter",18209,99.5,0.294,0.205,0.322,0.499,0.367,0.357,0.276,1276,4340,89.6,13.1,2313,89.4,89.52,1917,8696,9430,0.09999999999999432,6.21,113,149,120,147,301,330,301,"-223.317","223.317","69.8","7.2",4852,3565,801,255,24,196,829,17.1,403,8.3,2.36137,0.52278,0.2773,-0.16412,"92.4",167,43.12622996907506,10.14900196795052,7.440230832646331,5.84,-0.93,0.06,2.25,0.358,361,"1.232025819",0.343,0.488,"-1.232025819",0.018,0.014999999999999958,0.011,0.01,22,"36.9",9.29305905817541,-1.004712939088586,32.85195627154147,0.4819793029618175,37.24370691195567,30.031774872728946
17794,596117,"Stubbs, Garrett",17855,99.7,0.248,0.164,0.296,0.411,0.314,0.317,0.246,1038,4193,88.1,11.4,2229,89.4,89.68,2220,8601,9193,0.29999999999999716,6.5,111,149,117,147,296,325,292,"1.665","-1.665","70.0","7.3",4649,3176,658,217,20,143,1064,22.9,354,7.6,2.32907,0.57854,0.44104,-0.12155,"91.8",149,37.90271636133923,7.991156032849021,5.442030544203055,5.78,-0.65,0.02,2.2,0.312,253,"-0.009357087",0.312,0.41,"0.009357087",0.002,0,0.001,-0.003,25.8,"35.5",9.745215659220229,-1.871304929303639,33.41630361662766,0.47829006266786034,36.86954405846402,30.332536708739894
17601,623168,"Heineman, Tyler",17668,99.6,0.249,0.161,0.299,0.41,0.318,0.324,0.249,1022,4100,88.8,13.3,2227,88.5,88.49,2231,8508,9093,0,6.34,109,150,117,148,297,323,295,"-10.654","10.654","69.6","7.2",4567,3097,655,215,10,142,1036,22.7,368,8.1,2.41324,0.55903,0.34946,-0.05026,"91.9",157,41.18978338182993,8.179760750080828,5.5397416246989275,5.84,-0.78,0.08,2.26,0.319,253,"0.060530652",0.32,0.422,"-0.060530652",0,-0.0010000000000000009,-0.012,-0.006,26.2,"39.8",9.273757765805659,-1.2932872465321938,32.721909735357414,0.4943019943019943,36.9848421629438,30.167623587623577
17304,665966,"Narváez, Carlos",17351,99.7,0.242,0.14,0.293,0.382,0.305,0.318,0.245,969,3998,88.7,11.8,2290,90,90.3,2161,8419,8885,0.29999999999999716,6.55,109,149,116,148,287,320,291,"36.555","-36.555","69.6","7.2",4455,3010,675,158,8,128,1025,23,374,8.4,2.25999,0.6095,0.26152,-0.06466,"92.0",154,40.03338898163606,8.447412353923205,5.679012345679013,5.79,-0.37,0.09,2.33,0.311,253,"-0.211251734",0.315,0.41,"0.211251734",-0.003,-0.0040000000000000036,-0.028,-0.013,25.7,"38.9",9.07170816700821,-0.5167963267005561,32.223532049745586,0.5004856726566295,36.53273394530291,29.50584485421181
16633,656577,"Jackson, Alex",16728,99.4,0.253,0.17,0.304,0.423,0.319,0.313,0.241,979,3868,88.5,13,2247,89.3,89.14,2124,8130,8503,-0.20000000000000284,6.3,108,149,116,148,298,323,295,"-7.425","7.425","69.7","7.2",4300,2911,630,187,17,145,1008,23.4,338,7.9,2.30391,0.61491,0.33097,-0.12396,"91.7",156,39.31771192281185,8.166781529979325,5.511627906976744,5.9,-0.6,0.09,2.34,0.317,237,"0.044640173",0.308,0.412,"-0.044640173",0.012,0.009000000000000008,0.011,0.006,26.1,"39.9",9.532251449381395,-1.177621832360139,31.610196678476076,0.5005882352941177,37.41396603119056,29.96653665818922
16304,680779,"Davis, Henry",16354,99.7,0.226,0.137,0.276,0.363,0.289,0.301,0.231,865,3835,88.4,12.7,2307,90.4,90.87,2051,7923,8381,0.5,6.57,110,148,113,148,295,315,294,"82.069","-82.069","69.4","7.2",4243,2857,564,183,10,108,1007,23.7,321,7.6,2.21631,0.62718,0.38904,-0.09856,"91.8",155,40.53483462350457,7.494722026741731,5.020032995522036,5.69,-1.11,0.03,2.31,0.293,213,"-0.503367272",0.3,0.385,"0.503367272",-0.005,-0.007000000000000006,-0.022,-0.012,25.9,"36.3",8.691947064588277,-0.8519954336446369,32.203113670287316,0.47999457479994573,36.56415058986815,29.840608520342563
16060,641511,"Delay, Jason",16143,99.5,0.247,0.138,0.296,0.385,0.313,0.327,0.254,911,3691,88.3,11.3,2310,89.2,89.62,1863,7547,8513,0.3999999999999915,6.52,109,150,114,149,300,321,296,"2.343","-2.343","69.5","7.2",4184,2870,602,204,10,95,860,20.6,402,9.6,2.40705,0.50245,0.23912,-0.03945,"91.8",151,39.6786587495634,6.776108976597975,4.636711281070745,5.81,-1.22,0.09,2.25,0.327,194,"-0.014589041",0.335,0.41,"0.014589041",-0.007,-0.008000000000000007,-0.025,-0.014,24.7,"39.8",8.567448544856427,0.1909084679458561,32.64575749677074,0.47860156720916214,36.39438005277066,29.476509972726966
